Player Name,Position,Team,Cost,Title,Relegation,Top 6,F1 Defensive Contribution - DEF,F1 Defensive Contribution - MID,F1 Start,F1 Win,F1 Opponent Win,F1 Diff,F1 Opponent,F1 Venue,F1 Opponent Title,F1 Opponent Relegation,F1 Opponent Top 6,F1 Score 1+,F1 Score 2+,F1 Score 3+,F1 Assist,F1 Yellow Card,F1 Clean Sheet,F1 Concede 2+ Goals,F1 Concede 4+ Goals,F1 3+ Saves,F1 6+ Saves,Score 1+ Factor,Assist Factor,F1 Yellow Card Factor,F1 Concede 2+ Goals Factor,F1 Concede 4+ Goals Factor,F1 3+ Saves Factor,F1 6+ Saves Factor,Clean Sheet Factor,F1 XP Pre,F1 Bonus Probability,F1 XP,F1 Pred XP,F2 Start,F2 Win,F2 Opponent Win,F2 Opponent,F2 Venue,F2 Opponent Title,F2 Opponent Relegation,F2 Opponent Top 6,F2 Diff,F2 Score 1+,F2 Score 2+,F2 Score 3+,F2 Assist,F2 Yellow Card,F2 Clean Sheet,F2 Concede 2+ Goals,F2 Concede 4+ Goals,F2 3+ Saves,F2 6+ Saves,F2 Defensive Contribution - DEF,F2 Defensive Contribution - MID,F2 XP Pre,F2 Bonus Probability,F2 XP,F3 Start,F3 Opponent,F3 Venue,F3 Opponent Title,F3 Opponent Relegation,F3 Opponent Top 6,F3 Win Pred,F3 Opponent Win Pred,F3 Diff,F3 Score 1+,F3 Score 2+,F3 Score 3+,F3 Assist,F3 Yellow Card,F3 Clean Sheet,F3 Concede 2+ Goals,F3 Concede 4+ Goals,F3 3+ Saves,F3 6+ Saves,F3 Defensive Contribution - DEF,F3 Defensive Contribution - MID,F3 XP Pre,F3 Bonus Probability,F3 XP,F4 Start,F4 Opponent,F4 Venue,F4 Opponent Title,F4 Opponent Relegation,F4 Opponent Top 6,F4 Win Pred,F4 Opponent Win Pred,F4 Diff,F4 Score 1+,F4 Score 2+,F4 Score 3+,F4 Assist,F4 Yellow Card,F4 Clean Sheet,F4 Concede 2+ Goals,F4 Concede 4+ Goals,F4 3+ Saves,F4 6+ Saves,F4 Defensive Contribution - DEF,F4 Defensive Contribution - MID,F4 XP Pre,F4 Bonus Probability,F4 XP,F5 Start,F5 Opponent,F5 Venue,F5 Opponent Title,F5 Opponent Relegation,F5 Opponent Top 6,F5 Win Pred,F5 Opponent Win Pred,F5 Diff,F5 Score 1+,F5 Score 2+,F5 Score 3+,F5 Assist,F5 Yellow Card,F5 Clean Sheet,F5 Concede 2+ Goals,F5 Concede 4+ Goals,F5 3+ Saves,F5 6+ Saves,F5 Defensive Contribution - DEF,F5 Defensive Contribution - MID,F5 XP Pre,F5 Bonus Probability,F5 XP,F6 Start,F6 Opponent,F6 Venue,F6 Opponent Title,F6 Opponent Relegation,F6 Opponent Top 6,F6 Win Pred,F6 Opponent Win Pred,F6 Diff,F6 Score 1+,F6 Score 2+,F6 Score 3+,F6 Assist,F6 Yellow Card,F6 Clean Sheet,F6 Concede 2+ Goals,F6 Concede 4+ Goals,F6 3+ Saves,F6 6+ Saves,F6 Defensive Contribution - DEF,F6 Defensive Contribution - MID,F6 XP Pre,F6 Bonus Probability,F6 XP,Total XP
Ben Casey,FWD,Crystal Palace,4.5,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.0,0.0,0.2311604253351826,0.5393743257820928,-0.30821390044691016,Arsenal,H,0.9259259259259258,0.0002314236255750877,0.9259259259259258,,,,,,0.16420361247947454,0.553475935828877,0.11963882618510159,,,,,,1.0516080707081898,1.0724621393284393,,,0.9110308673817773,0.0,0.0,0.0,3.522663767215027,0.0,,,,,,,,,,,,,,0.16420361247947454,0.553475935828877,0.11963882618510159,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Christantus Uche,FWD,Crystal Palace,5.5,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.0,0.0,0.2311604253351826,0.5393743257820928,-0.30821390044691016,Arsenal,H,0.9259259259259258,0.0002314236255750877,0.9259259259259258,0.26455026455026454,0.05012531328320802,0.0,0.2801120448179272,0.156128024980484,0.16420361247947454,0.553475935828877,0.11963882618510159,,,1.0087902204308759,1.6703331504659022,0.8396343448040275,1.0516080707081898,1.0724621393284393,,,0.9110308673817773,0.0,0.0,0.0,3.522663767215027,0.0,,,,,,,,,,,,,,0.16420361247947454,0.553475935828877,0.11963882618510159,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Eddie Nketiah,FWD,Crystal Palace,5.4,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.0,0.0,0.2311604253351826,0.5393743257820928,-0.30821390044691016,Arsenal,H,0.9259259259259258,0.0002314236255750877,0.9259259259259258,,,,,,0.16420361247947454,0.553475935828877,0.11963882618510159,,,,,,1.0516080707081898,1.0724621393284393,,,0.9110308673817773,0.0,0.0,0.0,3.522663767215027,0.0,,,,,,,,,,,,,,0.16420361247947454,0.553475935828877,0.11963882618510159,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Philippe Mateta,FWD,Crystal Palace,7.5,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.0,0.0,0.2311604253351826,0.5393743257820928,-0.30821390044691016,Arsenal,H,0.9259259259259258,0.0002314236255750877,0.9259259259259258,0.3401360544217687,0.08658008658008658,0.01,0.11904761904761904,0.10240655401945722,0.16420361247947454,0.553475935828877,0.11963882618510159,,,1.2970159976968403,0.7098915889480084,0.5507279035811362,1.0516080707081898,1.0724621393284393,,,0.9110308673817773,0.0,0.0,0.0,3.522663767215027,0.0,,,,,,,,,,,,,,0.16420361247947454,0.553475935828877,0.11963882618510159,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Jorgen Strand Larsen,FWD,Crystal Palace,6.2,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.0,1.0,0.2311604253351826,0.5393743257820928,-0.30821390044691016,Arsenal,H,0.9259259259259258,0.0002314236255750877,0.9259259259259258,0.3072196620583717,0.07326007326007326,0.01,0.15873015873015872,0.1400560224089636,0.16420361247947454,0.553475935828877,0.11963882618510159,,,1.171498320500372,0.9465221185973446,0.7532013975447894,1.0516080707081898,1.0724621393284393,,,0.9110308673817773,3.898053395055293,0.0706510119584906,4.039355418972274,3.522663767215027,1.0,,,,,,,,,,,,,,0.16420361247947454,0.553475935828877,0.11963882618510159,,,0.0,0.0,2.0,0.026005000000000004,2.05201,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,11.529191918972273
Odsonne Édouard,FWD,Crystal Palace,5.0,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.0,0.0,0.2311604253351826,0.5393743257820928,-0.30821390044691016,Arsenal,H,0.9259259259259258,0.0002314236255750877,0.9259259259259258,,,,,,0.16420361247947454,0.553475935828877,0.11963882618510159,,,,,,1.0516080707081898,1.0724621393284393,,,0.9110308673817773,0.0,0.0,0.0,3.522663767215027,0.0,,,,,,,,,,,,,,0.16420361247947454,0.553475935828877,0.11963882618510159,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Zach Marsh,FWD,Crystal Palace,4.4,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.0,0.0,0.2311604253351826,0.5393743257820928,-0.30821390044691016,Arsenal,H,0.9259259259259258,0.0002314236255750877,0.9259259259259258,,,,,,0.16420361247947454,0.553475935828877,0.11963882618510159,,,,,,1.0516080707081898,1.0724621393284393,,,0.9110308673817773,0.0,0.0,0.0,3.522663767215027,0.0,,,,,,,,,,,,,,0.16420361247947454,0.553475935828877,0.11963882618510159,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Harry Tyrer,GK,Everton,3.9,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.0,0.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,0.7002801120448179,0.21164021164021163,,,,0.9989866590236659,0.9458603443625817,1.0970816858126877,1.2479172970213102,1.0322410119219856,0.0,0.0,0.0,2.3150187782003937,0.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Pickford,GK,Everton,5.6,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.0,1.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,0.7002801120448179,0.21164021164021163,,,,0.9989866590236659,0.9458603443625817,1.0970816858126877,1.2479172970213102,1.0322410119219856,2.466591999155663,0.03698017700413951,2.540552353163942,2.3150187782003937,1.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.0,0.0,1.5546716754706333,0.015529987150420237,1.5857316497714737,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.026005000000000004,2.05201,9.634052255469694
Mark Travers,GK,Everton,4.3,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.0,0.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,0.7002801120448179,0.21164021164021163,,,,0.9989866590236659,0.9458603443625817,1.0970816858126877,1.2479172970213102,1.0322410119219856,0.0,0.0,0.0,2.3150187782003937,0.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Tom King,GK,Everton,3.9,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.0,0.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,0.7002801120448179,0.21164021164021163,,,,0.9989866590236659,0.9458603443625817,1.0970816858126877,1.2479172970213102,1.0322410119219856,0.0,0.0,0.0,2.3150187782003937,0.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Adam Aznou,DEF,Everton,4.2,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.44,0.0,0.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,0.05602240896358543,0.004738213693437574,0.0,0.08658008658008658,0.20263424518743667,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.8315191873952188,0.7544044465132889,0.8052528712741537,1.0003066995734473,0.9480344229327405,,,1.029594343424969,0.0,0.0,0.0,2.820283578404788,0.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0
Elijah Campbell,DEF,Everton,3.9,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.44,0.0,0.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,,,,1.0003066995734473,0.9480344229327405,,,1.029594343424969,0.0,0.0,0.0,2.820283578404788,0.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0
Jake O'Brien,DEF,Everton,4.9,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.2324875747960894,0.0,1.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,0.09523809523809523,0.005411255411255411,0.0,0.11904761904761904,0.23515579071134626,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,1.4135826185718718,1.0373061139557722,0.9344909864169191,1.0003066995734473,0.9480344229327405,,,1.029594343424969,2.7455299953904264,0.04354135655157361,2.8326127084935737,2.820283578404788,1.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.2324875747960894,0.0,2.019646825062812,0.026467132619127472,2.072581090301067,1.0,,,,,,,,,,,,,,,,,,,0.2324875747960894,0.0,2.4649751495921786,0.036942145468707235,2.5388594405295932,1.0,,,,,,,,,,,,,,,,,,,0.2324875747960894,0.0,2.4649751495921786,0.036942145468707235,2.5388594405295932,1.0,,,,,,,,,,,,,,,,,,,0.2324875747960894,0.0,2.4649751495921786,0.036942145468707235,2.5388594405295932,1.0,,,,,,,,,,,,,,,,,,,0.2324875747960894,0.0,2.4649751495921786,0.036942145468707235,2.5388594405295932,11.703113068732343
James Tarkowski,DEF,Everton,5.7,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.5641866203945956,0.0,1.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,0.06349206349206349,0.004738213693437574,0.0,0.09523809523809523,0.2294893861158921,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.9423884123812479,0.8298448911646178,0.9119731313225353,1.0003066995734473,0.9480344229327405,,,1.029594343424969,3.1486514789712245,0.05302358008836115,3.254698639147947,2.820283578404788,1.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.5641866203945956,0.0,2.683044916259824,0.04207158252026359,2.7671880813003513,1.0,,,,,,,,,,,,,,,,,,,0.5641866203945956,0.0,3.128373240789191,0.05254659536984335,3.233466431528878,1.0,,,,,,,,,,,,,,,,,,,0.5641866203945956,0.0,3.128373240789191,0.05254659536984335,3.233466431528878,1.0,,,,,,,,,,,,,,,,,,,0.5641866203945956,0.0,3.128373240789191,0.05254659536984335,3.233466431528878,1.0,,,,,,,,,,,,,,,,,,,0.5641866203945956,0.0,3.128373240789191,0.05254659536984335,3.233466431528878,14.6605145165341
Jarrad Branthwaite,DEF,Everton,5.3,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.44,0.0,0.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,,,,1.0003066995734473,0.9480344229327405,,,1.029594343424969,0.0,0.0,0.0,2.820283578404788,0.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0
Michael Keane,DEF,Everton,4.7,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.5298693523254463,0.0,1.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,0.12698412698412698,0.010465724751439037,0.0,0.07936507936507936,0.16563146997929606,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,1.8847768247624959,0.6915374093038481,0.6582066947806126,1.0003066995734473,0.9480344229327405,,,1.029594343424969,3.5115732586508637,0.06156022618998562,3.634693711030835,2.820283578404788,1.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.5298693523254463,0.0,2.6144103801215257,0.04045716096121853,2.695324702043963,1.0,,,,,,,,,,,,,,,,,,,0.5298693523254463,0.0,3.0597387046508926,0.0509321738107983,3.1616030522724894,1.0,,,,,,,,,,,,,,,,,,,0.5298693523254463,0.0,3.0597387046508926,0.0509321738107983,3.1616030522724894,1.0,,,,,,,,,,,,,,,,,,,0.5298693523254463,0.0,3.0597387046508926,0.0509321738107983,3.1616030522724894,1.0,,,,,,,,,,,,,,,,,,,0.5298693523254463,0.0,3.0597387046508926,0.0509321738107983,3.1616030522724894,14.778208254131174
Nathan Patterson,DEF,Everton,4.4,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.44,0.0,0.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,0.06349206349206349,0.004738213693437574,0.0,0.15873015873015872,0.20050125313283207,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.9423884123812479,1.3830748186076962,0.7967765252607415,1.0003066995734473,0.9480344229327405,,,1.029594343424969,0.0,0.0,0.0,2.820283578404788,0.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0
Reece Welch,DEF,Everton,3.8,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.44,0.0,0.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,,,,1.0003066995734473,0.9480344229327405,,,1.029594343424969,0.0,0.0,0.0,2.820283578404788,0.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0
Roman Dixon,DEF,Everton,3.8,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.44,0.0,0.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,,,,1.0003066995734473,0.9480344229327405,,,1.029594343424969,0.0,0.0,0.0,2.820283578404788,0.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0
Séamus Coleman,DEF,Everton,4.2,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.44,0.0,0.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,,,,1.0003066995734473,0.9480344229327405,,,1.029594343424969,0.0,0.0,0.0,2.820283578404788,0.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.44,0.0,0.0,0.0,0.0,0.0
Vitalii Mykolenko,DEF,Everton,4.9,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.22119907210300405,0.0,1.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,0.047619047619047616,0.004738213693437574,0.0,0.12698412698412698,0.24420024420024422,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.7067913092859359,1.106459854886157,0.9704329474329545,1.0003066995734473,0.9480344229327405,,,1.029594343424969,2.4479655243036893,0.03654204506267138,2.521049614429032,2.820283578404788,1.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.22119907210300405,0.0,1.9970698196766414,0.025936076298433964,2.0489419722735094,1.0,,,,,,,,,,,,,,,,,,,0.22119907210300405,0.0,2.442398144206008,0.03641108914801372,2.515220322502035,1.0,,,,,,,,,,,,,,,,,,,0.22119907210300405,0.0,2.442398144206008,0.03641108914801372,2.515220322502035,1.0,,,,,,,,,,,,,,,,,,,0.22119907210300405,0.0,2.442398144206008,0.03641108914801372,2.515220322502035,1.0,,,,,,,,,,,,,,,,,,,0.22119907210300405,0.0,2.442398144206008,0.03641108914801372,2.515220322502035,11.305267193867213
Callum Bates,MID,Everton,4.3,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.26,0.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,,,,0.9983264932342,0.9474493884518496,,,1.0335751580524946,0.0,0.0,0.0,3.863858321889714,0.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0
Charly Alcaraz,MID,Everton,5.2,0.0002314236255750877,0.0002314236255750877,0.0002314236255750877,0.0,0.21185539858339686,0.0,0.24271844660194175,0.5109862033725089,-0.26826775677056713,Spurs,A,0.0002314236255750877,0.15432098765432098,0.0002314236255750877,0.19047619047619047,0.026455026455026454,0.0,0.25396825396825395,0.2506265664160401,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,1.3323566773752336,1.4334318329023912,1.0055145352066244,0.9983264932342,0.9474493884518496,,,1.0335751580524946,0.0,0.0,0.0,3.863858321889714,0.0,,,,,,,,,,,,,,0.1943634596695821,0.5108108108108108,0.10058027079303676,,,0.0,0.21185539858339686,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.21185539858339686,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.21185539858339686,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.21185539858339686,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.21185539858339686,0.0,0.0,0.0,0.0
