stat,horizon,gw_from,gw_to,player,position,predicted,oracle_odds,persistence,position_mean,f2_formula,f2_oracle,actual,valid_opp
yellow,2,18,20,Maxence Lacroix,DEF,,0.24189597816002886,0.2140181915462814,0.24047652160154237,,,0.2630886608787161,False
yellow,2,18,20,Tyrick Mitchell,DEF,,0.19222091121645146,0.1700680272108843,0.24047652160154237,,,0.2116402116402116,False
yellow,2,18,20,Borna Sosa,DEF,,0.27046158362113776,0.2392916965781287,0.24047652160154237,,,0.2994908655286013,False
yellow,2,18,20,Marc Guehi,DEF,,0.2110660985906134,0.1867413632119514,0.24047652160154237,,,0.2294893861158921,False
yellow,2,18,20,Chris Richards,DEF,,0.19571583687493252,0.1731601731601732,0.24047652160154237,,,0.2093144950287807,False
yellow,2,18,20,Nathaniel Clyne,DEF,,0.3023699727000361,0.2675227394328518,0.24047652160154237,,,0.3306878306878306,False
yellow,2,18,20,Romain Esse,MID,,0.27749327624398573,0.2467308166790032,0.23435485005442083,,,0.2976190476190476,False
yellow,2,18,20,Will Hughes,MID,,0.34330898919929004,0.3052503052503052,0.23435485005442083,,,0.3749531308586426,False
yellow,2,18,20,Jefferson Lerma,MID,,0.3285656583747806,0.2921413964358749,0.23435485005442083,,,0.3607503607503607,False
yellow,2,18,20,Adam Wharton,MID,,0.22315084297953855,0.1984126984126984,0.23435485005442083,,,0.2429543245869776,False
yellow,2,18,20,Justin Devenny,MID,,0.22789873325569895,0.2026342451874367,0.23435485005442083,,,0.2454590083456063,False
yellow,2,18,20,Kaden Rodney,MID,,0.2581021798317554,0.2294893861158921,0.23435485005442083,,,0.2834467120181406,False
yellow,2,18,20,Jean-Philippe Mateta,FWD,,0.18702909790264044,0.1716001716001716,0.19273430484724563,,,0.2093144950287807,False
yellow,2,18,20,Eddie Nketiah,FWD,,0.26080690787931016,0.2392916965781287,0.19273430484724563,,,0.2939447383891828,False
yellow,2,18,20,Yeremy Pino,MID,,0.30603544180050996,0.2721088435374149,0.23435485005442083,,,0.3295435821387378,False
yellow,2,18,20,Jaydee Canvot,DEF,,0.22425772975252678,0.1984126984126984,0.24047652160154237,,,0.2454590083456063,False
yellow,2,18,20,Christantus Uche,FWD,,0.2932235856948177,0.2690341673392521,0.19273430484724563,,,0.3306878306878306,False
yellow,2,18,20,Kiernan Dewsbury-Hall,MID,,0.17287658419209115,0.1700680272108843,0.23435485005442083,,,0.1831501831501831,False
yellow,2,18,20,James Tarkowski,DEF,,0.21392871199984845,0.2164502164502164,0.24047652160154237,,,0.2294893861158921,False
yellow,2,18,20,Vitalii Mykolenko,DEF,,0.15305468826005422,0.1548586914440573,0.24047652160154237,,,0.1642036124794745,False
yellow,2,18,20,Jake O'Brien,DEF,,0.18277404520375407,0.1849283402681461,0.24047652160154237,,,0.196367206676485,False
yellow,2,18,20,Michael Keane,DEF,,0.24385656290138172,0.2467308166790032,0.24047652160154237,,,0.2602133749674733,False
yellow,2,18,20,Nathan Patterson,DEF,,0.19015885511097644,0.1924001924001924,0.24047652160154237,,,0.2026342451874367,False
yellow,2,18,20,Reece Welch,DEF,,0.204627463652029,0.2070393374741201,0.24047652160154237,,,0.2189381499726328,False
yellow,2,18,20,Dwight McNeil,MID,,0.13635336217967758,0.1341381623071764,0.23435485005442083,,,0.1443001443001443,False
yellow,2,18,20,Charly Alcaraz,MID,,0.24202721786892772,0.2380952380952381,0.23435485005442083,,,0.2467308166790032,False
yellow,2,18,20,James Garner,MID,,0.22002474351720694,0.2164502164502164,0.23435485005442083,,,0.2189381499726328,False
yellow,2,18,20,Tim Iroegbunam,MID,,0.2561134580623574,0.2519526329050139,0.23435485005442083,,,0.3174603174603174,False
yellow,2,18,20,Thierno Barry,FWD,,0.18732492247193208,0.1885902876001886,0.19273430484724563,,,0.2005012531328321,False
yellow,2,18,20,Beto,FWD,,0.13911630271812603,0.1400560224089636,0.19273430484724563,,,0.1443001443001443,False
yellow,2,18,20,Jack Grealish,MID,,0.19557754979307287,0.1924001924001924,0.23435485005442083,,,0.2048131080389144,False
yellow,2,18,20,Adam Aznou,DEF,,0.19015885511097644,0.1924001924001924,0.24047652160154237,,,0.2005012531328321,False
yellow,2,18,20,Tyler Dibling,MID,,0.18798230514091474,0.1849283402681461,0.23435485005442083,,,0.2005012531328321,False
yellow,2,18,20,Antonee Robinson,DEF,,0.22524645554528974,0.2294893861158921,0.24047652160154237,,,0.2093144950287807,False
yellow,2,18,20,Joachim Andersen,DEF,,0.21489029666964438,0.2189381499726328,0.24047652160154237,,,0.196367206676485,False
yellow,2,18,20,Timothy Castagne,DEF,,0.19888782776871336,0.2026342451874367,0.24047652160154237,,,0.1849283402681461,False
yellow,2,18,20,Issa Diop,DEF,,0.22256495012213162,0.2267573696145125,0.24047652160154237,,,0.2048131080389144,False
yellow,2,18,20,Jorge Cuenca,DEF,,0.18884298798241467,0.1924001924001924,0.24047652160154237,,,0.1716001716001716,False
yellow,2,18,20,Kenny Tete,DEF,,0.23369319762823818,0.2380952380952381,0.24047652160154237,,,0.2164502164502164,False
yellow,2,18,20,Samuel Amissah,DEF,,0.22524645554528974,0.2294893861158921,0.24047652160154237,,,0.2116402116402116,False
yellow,2,18,20,Emile Smith Rowe,MID,,0.1338634002909576,0.1322751322751323,0.23435485005442083,,,0.116144018583043,False
yellow,2,18,20,Adama Traore,MID,,0.19471040042321103,0.1924001924001924,0.23435485005442083,,,0.1747487986020096,False
yellow,2,18,20,Ryan Sessegnon,MID,,0.18898362394017534,0.1867413632119514,0.23435485005442083,,,0.1670843776106934,False
yellow,2,18,20,Harry Wilson,MID,,0.20506733661593501,0.2026342451874367,0.23435485005442083,,,0.1849283402681461,False
yellow,2,18,20,Sander Berge,MID,,0.2604909411067281,0.2574002574002573,0.23435485005442083,,,0.232288037166086,False
yellow,2,18,20,Tom Cairney,MID,,0.1987250478546174,0.196367206676485,0.23435485005442083,,,0.1780151312861593,False
yellow,2,18,20,Sasa Lukic,MID,,0.33120841309102905,0.3272786777941417,0.23435485005442083,,,0.2957704821058858,False
yellow,2,18,20,Josh King,MID,,0.23507719075485237,0.232288037166086,0.23435485005442083,,,0.2164502164502164,False
yellow,2,18,20,Harrison Reed,MID,,0.2379793782950357,0.2351557907113463,0.23435485005442083,,,0.2164502164502164,False
yellow,2,18,20,Raul Jimenez,FWD,,0.18689177807253865,0.1924001924001924,0.19273430484724563,,,0.1731601731601732,False
yellow,2,18,20,Kevin,MID,,0.23507719075485237,0.232288037166086,0.23435485005442083,,,0.2070393374741201,False
yellow,2,18,20,Jonah Kusi-Asare,FWD,,0.19894931214173459,0.2048131080389144,0.19273430484724563,,,0.1849283402681461,False
yellow,2,18,20,Jayden Bogle,DEF,,0.29850565466312967,0.315357931251971,0.24047652160154237,,,0.3295435821387378,False
yellow,2,18,20,Pascal Struijk,DEF,,0.17676217197699048,0.1867413632119514,0.24047652160154237,,,0.2005012531328321,False
yellow,2,18,20,Jaka Bijol,DEF,,0.3035310023847312,0.320666987333654,0.24047652160154237,,,0.335345405767941,False
yellow,2,18,20,Sebastiaan Bornauw,DEF,,0.2635927125972665,0.278473962684489,0.24047652160154237,,,0.2903600464576074,False
yellow,2,18,20,Sam Byram,DEF,,0.23234203017594116,0.2454590083456063,0.24047652160154237,,,0.2616431187859759,False
yellow,2,18,20,Gabriel Gudmundsson,DEF,,0.20033046157392254,0.2116402116402116,0.24047652160154237,,,0.2164502164502164,False
yellow,2,18,20,Brenden Aaronson,MID,,0.1228091259842959,0.126984126984127,0.23435485005442083,,,0.1341381623071764,False
yellow,2,18,20,Wilfried Gnonto,MID,,0.28964416505730156,0.2994908655286013,0.23435485005442083,,,0.3174603174603174,False
yellow,2,18,20,Jack Harrison,MID,,0.13850653306499536,0.1432151808091658,0.23435485005442083,,,0.1523809523809524,False
yellow,2,18,20,Ilia Gruev,MID,,0.2774302544825962,0.2868617326448652,0.23435485005442083,,,0.2976190476190476,False
yellow,2,18,20,Ao Tanaka,MID,,0.2002322706265694,0.2070393374741201,0.23435485005442083,,,0.2164502164502164,False
yellow,2,18,20,Joel Piroe,FWD,,0.15650065681528494,0.1642036124794745,0.19273430484724563,,,0.1780151312861593,False
yellow,2,18,20,Lukas Nmecha,FWD,,0.2685514229374713,0.2817695125387433,0.19273430484724563,,,0.2976190476190476,False
yellow,2,18,20,Anton Stach,MID,,0.26931825873749093,0.278473962684489,0.23435485005442083,,,0.285143997718848,False
yellow,2,18,20,Dominic Calvert-Lewin,FWD,,0.15003368752539714,0.157418339236521,0.19273430484724563,,,0.1656314699792961,False
yellow,2,18,20,Noah Okafor,MID,,0.1771285470927344,0.1831501831501831,0.23435485005442083,,,0.1885902876001886,False
yellow,2,18,20,James Justin,DEF,,0.20964815746108179,0.221483942414175,0.24047652160154237,,,0.232288037166086,False
yellow,2,18,20,Jeremie Frimpong,DEF,,0.2609135206943398,0.2026342451874367,0.24047652160154237,,,0.2005012531328321,False
yellow,2,18,20,Milos Kerkez,DEF,,0.3027885301884931,0.2351557907113463,0.24047652160154237,,,0.2294893861158921,False
yellow,2,18,20,Virgil van Dijk,DEF,,0.22095379229971115,0.1716001716001716,0.24047652160154237,,,0.1656314699792961,False
yellow,2,18,20,Ibrahima Konate,DEF,,0.28518454587520864,0.221483942414175,0.24047652160154237,,,0.2093144950287807,False
yellow,2,18,20,Conor Bradley,DEF,,0.34837884865437424,0.2705627705627706,0.24047652160154237,,,0.2587991718426501,False
yellow,2,18,20,Calvin Ramsay,DEF,,0.3027885301884931,0.2351557907113463,0.24047652160154237,,,0.2267573696145125,False
yellow,2,18,20,Florian Wirtz,MID,,0.25761600369299803,0.2005012531328321,0.23435485005442083,,,0.1523809523809524,False
yellow,2,18,20,Federico Chiesa,MID,,0.2353223110657193,0.1831501831501831,0.23435485005442083,,,0.1796945193171608,False
yellow,2,18,20,Alexis Mac Allister,MID,,0.36203432471649133,0.2817695125387433,0.23435485005442083,,,0.2506265664160401,False
yellow,2,18,20,Curtis Jones,MID,,0.24231208268153276,0.1885902876001886,0.23435485005442083,,,0.1780151312861593,False
yellow,2,18,20,Ryan Gravenberch,MID,,0.25493250365452924,0.1984126984126984,0.23435485005442083,,,0.1885902876001886,False
yellow,2,18,20,Trey Nyoni,MID,,0.21851357456102502,0.1700680272108843,0.23435485005442083,,,0.1656314699792961,False
yellow,2,18,20,Hugo Ekitike,FWD,,0.2585079316882661,0.2026342451874367,0.19273430484724563,,,0.1587301587301587,False
yellow,2,18,20,Rio Ngumoha,MID,,0.22660666991513714,0.1763668430335097,0.23435485005442083,,,0.1670843776106934,False
yellow,2,18,20,Josko Gvardiol,DEF,,0.16686474658873732,0.1716001716001716,0.24047652160154237,,,0.1488095238095238,False
yellow,2,18,20,Nathan Ake,DEF,,0.19496828285631412,0.2005012531328321,0.24047652160154237,,,0.1747487986020096,False
yellow,2,18,20,Matheus Nunes,DEF,,0.2968267126818884,0.3052503052503052,0.24047652160154237,,,0.2675227394328518,False
yellow,2,18,20,Ruben Dias,DEF,,0.20811221203763863,0.2140181915462814,0.24047652160154237,,,0.1885902876001886,False
yellow,2,18,20,Rico Lewis,DEF,,0.23152483589187306,0.2380952380952381,0.24047652160154237,,,0.2026342451874367,False
yellow,2,18,20,Nico O'Reilly,DEF,,0.19704241352499832,0.2026342451874367,0.24047652160154237,,,0.1780151312861593,False
yellow,2,18,20,Phil Foden,MID,,0.18685848898054108,0.1867413632119514,0.23435485005442083,,,0.1656314699792961,False
yellow,2,18,20,Savinho,MID,,0.19252086743449695,0.1924001924001924,0.23435485005442083,,,0.1700680272108843,False
yellow,2,18,20,Bernardo Silva,MID,,0.2661950541342904,0.2660281989890928,0.23435485005442083,,,0.2380952380952381,False
yellow,2,18,20,Rayan Cherki,MID,,0.17647746181495552,0.1763668430335097,0.23435485005442083,,,0.1600640256102441,False
yellow,2,18,20,Rodri,MID,,0.23824457345018998,0.2380952380952381,0.23435485005442083,,,0.2140181915462814,False
yellow,2,18,20,Nico Gonzalez,MID,,0.292324630000233,0.2921413964358749,0.23435485005442083,,,0.2587991718426501,False
yellow,2,18,20,Oscar Bobb,MID,,0.18151967500966845,0.1814058956916099,0.23435485005442083,,,0.1628001628001628,False
yellow,2,18,20,Tijjani Reijnders,MID,,0.20276133910654467,0.2026342451874367,0.23435485005442083,,,0.1796945193171608,False
yellow,2,18,20,Erling Haaland,FWD,,0.14343956829859145,0.1465201465201465,0.19273430484724563,,,0.1304631441617743,False
yellow,2,18,20,Divine Mukasa,MID,,0.17326878069104729,0.1731601731601732,0.23435485005442083,,,0.1523809523809524,False
yellow,2,18,20,Lisandro Martinez,DEF,,0.31742088186112216,0.3013863773357444,0.24047652160154237,,,0.3013863773357444,False
yellow,2,18,20,Diogo Dalot,DEF,,0.2360117615720343,0.2240896358543417,0.24047652160154237,,,0.2294893861158921,False
yellow,2,18,20,Patrick Dorgu,DEF,,0.25458121489369184,0.241721053903795,0.24047652160154237,,,0.2429543245869776,False
yellow,2,18,20,Luke Shaw,DEF,,0.3321357571791874,0.315357931251971,0.24047652160154237,,,0.3195909236177693,False
yellow,2,18,20,Leny Yoro,DEF,,0.18748597881890577,0.1780151312861593,0.24047652160154237,,,0.1867413632119514,False
yellow,2,18,20,Tyler Fredricson,DEF,,0.2068144302435352,0.196367206676485,0.24047652160154237,,,0.196367206676485,False
yellow,2,18,20,Ayden Heaven,DEF,,0.2950147019650429,0.2801120448179272,0.24047652160154237,,,0.2834467120181406,False
yellow,2,18,20,Tyrell Malacia,DEF,,0.2865857104803273,0.2721088435374149,0.24047652160154237,,,0.2705627705627706,False
yellow,2,18,20,Matheus Cunha,MID,,0.24534864723366243,0.2380952380952381,0.23435485005442083,,,0.2405002405002405,False
yellow,2,18,20,Mason Mount,MID,,0.2788052809473437,0.2705627705627706,0.23435485005442083,,,0.2736726874657909,False
yellow,2,18,20,Casemiro,MID,,0.366192010796511,0.355366027007818,0.23435485005442083,,,0.3635041802980734,False
yellow,2,18,20,Manuel Ugarte,MID,,0.3326761318422541,0.3228410008071025,0.23435485005442083,,,0.3272786777941417,False
yellow,2,18,20,Jack Fletcher,MID,,0.23366537831777373,0.2267573696145125,0.23435485005442083,,,0.2294893861158921,False
yellow,2,18,20,Joshua Zirkzee,FWD,,0.1828357142484605,0.1747487986020096,0.19273430484724563,,,0.1747487986020096,False
yellow,2,18,20,Benjamin Sesko,FWD,,0.18452863752853885,0.1763668430335097,0.19273430484724563,,,0.1780151312861593,False
yellow,2,18,20,Jacob Ramsey,MID,,0.21142140674411944,0.2506265664160401,0.23435485005442083,,,0.2240896358543417,False
yellow,2,18,20,Yoane Wissa,FWD,,0.1647503358983428,0.1943634596695821,0.19273430484724563,,,0.1796945193171608,False
yellow,2,18,20,Lewis Hall,DEF,,0.1593758713343791,0.1904761904761905,0.24047652160154237,,,0.1700680272108843,False
yellow,2,18,20,Fabian Schar,DEF,,0.23031195279534547,0.2752546105147261,0.24047652160154237,,,0.2454590083456063,False
yellow,2,18,20,Jamaal Lascelles,DEF,,0.20328555017140185,0.2429543245869776,0.24047652160154237,,,0.2140181915462814,False
yellow,2,18,20,Alex Murphy,DEF,,0.19921983916797387,0.2380952380952381,0.24047652160154237,,,0.2140181915462814,False
yellow,2,18,20,Anthony Gordon,MID,,0.18053962823093347,0.2140181915462814,0.23435485005442083,,,0.1904761904761905,False
yellow,2,18,20,Anthony Elanga,MID,,0.11643497762719619,0.1380262249827467,0.23435485005442083,,,0.1221001221001221,False
yellow,2,18,20,Harvey Barnes,MID,,0.1190224215744673,0.1410934744268078,0.23435485005442083,,,0.12531328320802,False
yellow,2,18,20,Bruno Guimaraes,MID,,0.32008021738153547,0.3794346423828496,0.23435485005442083,,,0.2602133749674733,False
yellow,2,18,20,Jacob Murphy,MID,,0.1606802691255308,0.1904761904761905,0.23435485005442083,,,0.1731601731601732,False
yellow,2,18,20,Joelinton,MID,,0.3101935697404069,0.3677146534289391,0.23435485005442083,,,0.3261578604044357,False
yellow,2,18,20,Sandro Tonali,MID,,0.20085033640691352,0.2380952380952381,0.23435485005442083,,,0.2164502164502164,False
yellow,2,18,20,Joe Willock,MID,,0.2479633782801401,0.2939447383891828,0.23435485005442083,,,0.2294893861158921,False
yellow,2,18,20,Lewis Miley,MID,,0.21481319401808935,0.2546473134708429,0.23435485005442083,,,0.2351557907113463,False
yellow,2,18,20,Sean Neave,FWD,,0.1899474460945599,0.2240896358543417,0.19273430484724563,,,0.2026342451874367,False
yellow,2,18,20,Malick Thiaw,DEF,,0.1713719046606226,0.2048131080389144,0.24047652160154237,,,0.1849283402681461,False
yellow,2,18,20,Nick Woltemade,FWD,,0.14812415521135405,0.1747487986020096,0.19273430484724563,,,0.196367206676485,False
yellow,2,18,20,Oleksandr Zinchenko,DEF,,0.20688079181622063,0.1984126984126984,0.24047652160154237,,,0.2587991718426501,False
yellow,2,18,20,James McAtee,MID,,0.1463445437405028,0.1443001443001443,0.23435485005442083,,,0.1924001924001924,False
yellow,2,18,20,Nikola Milenkovic,DEF,,0.2282822530385884,0.2189381499726328,0.24047652160154237,,,0.2616431187859759,False
yellow,2,18,20,Neco Williams,DEF,,0.24519204955996524,0.2351557907113463,0.24047652160154237,,,0.3092145949288806,False
yellow,2,18,20,Zach Abbott,DEF,,0.20688079181622063,0.1984126984126984,0.24047652160154237,,,0.2587991718426501,False
yellow,2,18,20,Morgan Gibbs-White,MID,,0.2728457595161917,0.2690341673392521,0.23435485005442083,,,0.3174603174603174,False
yellow,2,18,20,Callum Hudson-Odoi,MID,,0.12708868272201554,0.12531328320802,0.23435485005442083,,,0.1587301587301587,False
yellow,2,18,20,Elliot Anderson,MID,,0.2713129181705951,0.2675227394328518,0.23435485005442083,,,0.3540449637103912,False
yellow,2,18,20,Nicolas Dominguez,MID,,0.2857615351145913,0.2817695125387433,0.23435485005442083,,,0.3720238095238095,False
yellow,2,18,20,Igor Jesus,FWD,,0.24795651562495363,0.2351557907113463,0.19273430484724563,,,0.3092145949288806,False
yellow,2,18,20,Taiwo Awoniyi,FWD,,0.13041868678974824,0.1236858379715522,0.19273430484724563,,,0.1614205004035512,False
yellow,2,18,20,Dan Ndoye,MID,,0.20550510397602523,0.2026342451874367,0.23435485005442083,,,0.2645502645502645,False
yellow,2,18,20,Omari Hutchinson,MID,,0.1893870566053565,0.1867413632119514,0.23435485005442083,,,0.241721053903795,False
yellow,2,18,20,Arnaud Kalimuendo,FWD,,0.15569362609008716,0.14765596160945,0.19273430484724563,,,0.1885902876001886,False
yellow,2,18,20,Douglas Luiz,MID,,0.25688137997003146,0.2532928064842958,0.23435485005442083,,,0.320666987333654,False
yellow,2,18,20,Nicolo Savona,DEF,,0.20061167691269882,0.1924001924001924,0.24047652160154237,,,0.2506265664160401,False
yellow,2,18,20,Dilane Bakwa,MID,,0.1665299980495376,0.1642036124794745,0.23435485005442083,,,0.2116402116402116,False
yellow,2,18,20,Dan Ballard,DEF,,0.28820804864010846,0.2660281989890928,0.24047652160154237,,,0.2752546105147261,False
yellow,2,18,20,Trai Hume,DEF,,0.27152231950831274,0.2506265664160401,0.24047652160154237,,,0.2574002574002573,False
yellow,2,18,20,Aji Alese,DEF,,0.2803763081879317,0.2587991718426501,0.24047652160154237,,,0.2705627705627706,False
yellow,2,18,20,Dennis Cirkin,DEF,,0.3595069038786022,0.3318400530944084,0.24047652160154237,,,0.3389256058295204,False
yellow,2,18,20,Simon Adingra,MID,,0.20807838558143163,0.1943634596695821,0.23435485005442083,,,0.2026342451874367,False
yellow,2,18,20,Enzo Le Fee,MID,,0.25174915786395435,0.2351557907113463,0.23435485005442083,,,0.2392916965781287,False
yellow,2,18,20,Romaine Mundle,MID,,0.24568291309614815,0.2294893861158921,0.23435485005442083,,,0.2392916965781287,False
yellow,2,18,20,Dan Neil,MID,,0.3052646974098847,0.285143997718848,0.23435485005442083,,,0.2939447383891828,False
yellow,2,18,20,Chris Rigg,MID,,0.23990213867035642,0.2240896358543417,0.23435485005442083,,,0.232288037166086,False
yellow,2,18,20,Harrison Jones,MID,,0.196073863336349,0.1831501831501831,0.23435485005442083,,,0.1885902876001886,False
yellow,2,18,20,Wilson Isidor,FWD,,0.2729560281116655,0.2587991718426501,0.19273430484724563,,,0.2645502645502645,False
yellow,2,18,20,Eliezer Mayenda,FWD,,0.1287792542885806,0.1221001221001221,0.19273430484724563,,,0.1205545509342977,False
yellow,2,18,20,Granit Xhaka,MID,,0.38044182438396074,0.355366027007818,0.23435485005442083,,,0.3691399040236249,False
yellow,2,18,20,Omar Alderete,DEF,,0.27886076057610487,0.2574002574002573,0.24047652160154237,,,0.2630886608787161,False
yellow,2,18,20,Nordi Mukiele,DEF,,0.23449654866627004,0.2164502164502164,0.24047652160154237,,,0.2240896358543417,False
yellow,2,18,20,Lutsharel Geertruida,DEF,,0.341650600705824,0.315357931251971,0.24047652160154237,,,0.3239390994493035,False
yellow,2,18,20,Brian Brobbey,FWD,,0.2575585085771612,0.2442002442002442,0.19273430484724563,,,0.2519526329050139,False
yellow,2,18,20,Pedro Porro,DEF,,0.18623896508694632,0.2189381499726328,0.24047652160154237,,,0.1924001924001924,False
yellow,2,18,20,Kevin Danso,DEF,,0.23146842803663317,0.2721088435374149,0.24047652160154237,,,0.2351557907113463,False
yellow,2,18,20,Ben Davies,DEF,,0.24255673596653182,0.285143997718848,0.24047652160154237,,,0.2467308166790032,False
yellow,2,18,20,Djed Spence,DEF,,0.1928903566971944,0.2267573696145125,0.24047652160154237,,,0.1924001924001924,False
yellow,2,18,20,Micky van de Ven,DEF,,0.2025348745320541,0.2380952380952381,0.24047652160154237,,,0.2048131080389144,False
yellow,2,18,20,Mohammed Kudus,MID,,0.1647666394006245,0.1924001924001924,0.23435485005442083,,,0.1716001716001716,False
yellow,2,18,20,Mathys Tel,MID,,0.21020486212193076,0.2454590083456063,0.23435485005442083,,,0.2164502164502164,False
yellow,2,18,20,Rodrigo Bentancur,MID,,0.2998510533209894,0.3501400560224089,0.23435485005442083,,,0.2994908655286013,False
yellow,2,18,20,Lucas Bergvall,MID,,0.250182473936531,0.2921413964358749,0.23435485005442083,,,0.2493143854400399,False
yellow,2,18,20,Wilson Odobert,MID,,0.14184258522314633,0.1656314699792961,0.23435485005442083,,,0.1443001443001443,False
yellow,2,18,20,Archie Gray,MID,,0.17539674516840664,0.2048131080389144,0.23435485005442083,,,0.1763668430335097,False
yellow,2,18,20,Richarlison,FWD,,0.20181299183389112,0.232288037166086,0.19273430484724563,,,0.2005012531328321,False
yellow,2,18,20,Joao Palhinha,MID,,0.31859174415355124,0.3720238095238095,0.23435485005442083,,,0.3174603174603174,False
yellow,2,18,20,Randal Kolo Muani,FWD,,0.1282842273672796,0.14765596160945,0.19273430484724563,,,0.126984126984127,False
yellow,2,18,20,Igor Julio,DEF,,0.2944441329226606,0.2801120448179272,0.24047652160154237,,,0.3112356053532524,False
yellow,2,18,20,Maximilian Kilman,DEF,,0.18038018953820648,0.1716001716001716,0.24047652160154237,,,0.1904761904761905,False
yellow,2,18,20,Konstantinos Mavropanos,DEF,,0.24123133781615558,0.2294893861158921,0.24047652160154237,,,0.2546473134708429,False
yellow,2,18,20,Ollie Scarles,DEF,,0.24417318339927954,0.232288037166086,0.24047652160154237,,,0.2519526329050139,False
yellow,2,18,20,Jean-Clair Todibo,DEF,,0.26767648447514597,0.2546473134708429,0.24047652160154237,,,0.2752546105147261,False
yellow,2,18,20,Lucas Paqueta,MID,,0.3308394742199574,0.3217503217503218,0.23435485005442083,,,0.3501400560224089,False
yellow,2,18,20,Tomas Soucek,MID,,0.2590700644685381,0.2519526329050139,0.23435485005442083,,,0.2721088435374149,False
yellow,2,18,20,Crysencio Summerville,MID,,0.2510986778695061,0.2442002442002442,0.23435485005442083,,,0.2660281989890928,False
yellow,2,18,20,Luis Guilherme,MID,,0.1939177908299156,0.1885902876001886,0.23435485005442083,,,0.2026342451874367,False
yellow,2,18,20,George Earthy,MID,,0.20835847738107954,0.2026342451874367,0.23435485005442083,,,0.221483942414175,False
yellow,2,18,20,Andy Irving,MID,,0.2388499618758717,0.232288037166086,0.23435485005442083,,,0.248015873015873,False
yellow,2,18,20,Freddie Potts,MID,,0.19985404973287219,0.1943634596695821,0.23435485005442083,,,0.2140181915462814,False
yellow,2,18,20,Jarrod Bowen,FWD,,0.11435658915687323,0.1094690749863164,0.19273430484724563,,,0.116144018583043,False
yellow,2,18,20,Callum Marshall,FWD,,0.24565489522587577,0.2351557907113463,0.19273430484724563,,,0.2519526329050139,False
yellow,2,18,20,Kyle Walker-Peters,DEF,,0.1906876289403896,0.1814058956916099,0.24047652160154237,,,0.1984126984126984,False
yellow,2,18,20,Callum Wilson,FWD,,0.20099036882117105,0.1924001924001924,0.19273430484724563,,,0.2048131080389144,False
yellow,2,18,20,Mateus Fernandes,MID,,0.21288800949805953,0.2070393374741201,0.23435485005442083,,,0.221483942414175,False
yellow,2,18,20,Soungoutou Magassa,MID,,0.25239300095130773,0.2454590083456063,0.23435485005442083,,,0.2721088435374149,False
yellow,2,18,20,Matt Doherty,DEF,,0.19999059720012094,0.221483942414175,0.24047652160154237,,,0.2093144950287807,False
yellow,2,18,20,Yerson Mosquera,DEF,,0.3346146178834708,0.3705762460626274,0.24047652160154237,,,0.2976190476190476,False
yellow,2,18,20,Santiago Bueno,DEF,,0.22512030574882722,0.2493143854400399,0.24047652160154237,,,0.2026342451874367,False
yellow,2,18,20,Ki-Jana Hoever,DEF,,0.24021216982137425,0.2660281989890928,0.24047652160154237,,,0.2189381499726328,False
yellow,2,18,20,Alfie Pond,DEF,,0.21607024320616075,0.2392916965781287,0.24047652160154237,,,0.1904761904761905,False
yellow,2,18,20,Hwang Hee-Chan,MID,,0.18478626328837372,0.2048131080389144,0.23435485005442083,,,0.1831501831501831,False
yellow,2,18,20,Andre,MID,,0.30362407218761067,0.3365303718660609,0.23435485005442083,,,0.2690341673392521,False
yellow,2,18,20,Fer Lopez,MID,,0.25881208562980074,0.2868617326448652,0.23435485005442083,,,0.2294893861158921,False
yellow,2,18,20,Joao Gomes,MID,,0.32671335524370276,0.3621220351258374,0.23435485005442083,,,0.2903600464576074,False
yellow,2,18,20,Jorgen Strand Larsen,FWD,,0.1861966357924669,0.1943634596695821,0.19273430484724563,,,0.1587301587301587,False
yellow,2,18,20,Jhon Arias,MID,,0.3014933769441889,0.3341687552213868,0.23435485005442083,,,0.1814058956916099,False
yellow,2,18,20,David Moller Wolfe,DEF,,0.28665318932017325,0.3174603174603174,0.24047652160154237,,,0.2546473134708429,False
yellow,2,18,20,Jackson Tchatchoua,DEF,,0.2311719268711075,0.2560163850486431,0.24047652160154237,,,0.2048131080389144,False
yellow,2,18,20,Ladislav Krejci,DEF,,0.33723904625902745,0.3734827264239029,0.24047652160154237,,,0.2752546105147261,False
yellow,2,18,20,Tolu Arokodare,FWD,,0.21984663021279222,0.2294893861158921,0.19273430484724563,,,0.1924001924001924,False
clean_sheet,2,18,20,David Raya,GK,,0.4430127960768254,0.4668534080298786,0.2676967963881234,,,0.407000407000407,False
clean_sheet,2,18,20,Kepa Arrizabalaga,GK,,0.4430127960768254,0.4668534080298786,0.2676967963881234,,,0.407000407000407,False
clean_sheet,2,18,20,Karl Hein,GK,,0.4430127960768254,0.4668534080298786,0.2676967963881234,,,0.407000407000407,False
clean_sheet,2,18,20,Tommy Setford,GK,,0.4430127960768254,0.4668534080298786,0.2676967963881234,,,0.407000407000407,False
clean_sheet,2,18,20,Gabriel Magalhaes,DEF,,0.4432316823081589,0.4668534080298786,0.2679223356000407,,,0.407000407000407,False
clean_sheet,2,18,20,William Saliba,DEF,,0.4432316823081589,0.4668534080298786,0.2679223356000407,,,0.407000407000407,False
