player_name,match_id,odds_decimal
Savinho,Manchester City vs. AFC Bournemouth,2.85
Alex Scott,Manchester City vs. AFC Bournemouth,9.8
Daniel Jebbison,Manchester City vs. AFC Bournemouth,8.8
Josh Wilson-Esbrand,Manchester City vs. AFC Bournemouth,5.8
Rico Lewis,Manchester City vs. AFC Bournemouth,3.85
Nico O'Reilly,Manchester City vs. AFC Bournemouth,5.2
Álvaro Rodríguez,Manchester City vs. AFC Bournemouth,9.2
Ben Gannon-Doak,Manchester City vs. AFC Bournemouth,7.2
Rayan,Manchester City vs. AFC Bournemouth,6.0
Abduqodir Khusanov,Manchester City vs. AFC Bournemouth,11.0
Alex Tóth,Manchester City vs. AFC Bournemouth,8.4
Claudio Echeverri,Manchester City vs. AFC Bournemouth,4.6
Vitor de Oliveira Nunes dos Reis,Manchester City vs. AFC Bournemouth,21.0
Abdulay Juma Bah,Manchester City vs. AFC Bournemouth,21.0
Jeremy Monga,Manchester City vs. AFC Bournemouth,3.95
Dan Burn,Newcastle United vs. Liverpool FC,15.0
Virgil van Dijk,Newcastle United vs. Liverpool FC,17.0
Jacob Murphy,Newcastle United vs. Liverpool FC,4.6
Kostas Tsimikas,Newcastle United vs. Liverpool FC,6.4
Yoane Wissa,Newcastle United vs. Liverpool FC,8.8
Alexander Isak,Newcastle United vs. Liverpool FC,6.2
Joe Willock,Newcastle United vs. Liverpool FC,6.8
Harvey Barnes,Newcastle United vs. Liverpool FC,5.4
Cody Gakpo,Newcastle United vs. Liverpool FC,4.2
Sven Botman,Newcastle United vs. Liverpool FC,26.0
Dominik Szoboszlai,Newcastle United vs. Liverpool FC,3.05
Alexis Mac Allister,Newcastle United vs. Liverpool FC,6.8
Curtis Jones,Newcastle United vs. Liverpool FC,5.6
Jeremie Frimpong,Newcastle United vs. Liverpool FC,3.4
Ryan Gravenberch,Newcastle United vs. Liverpool FC,8.0
Ronald Araujo,Newcastle United vs. Liverpool FC,15.0
Amar Dedic,Newcastle United vs. Liverpool FC,7.6
Malick Thiaw,Newcastle United vs. Liverpool FC,21.0
Jacob Ramsey,Newcastle United vs. Liverpool FC,8.6
Anthony Elanga,Newcastle United vs. Liverpool FC,4.8
Nick Woltemade,Newcastle United vs. Liverpool FC,8.0
Milos Kerkez,Newcastle United vs. Liverpool FC,6.2
Florian Wirtz,Newcastle United vs. Liverpool FC,4.2
William Osula,Newcastle United vs. Liverpool FC,7.8
Lewis Hall,Newcastle United vs. Liverpool FC,6.8
Lewis Koumas,Newcastle United vs. Liverpool FC,3.45
Lewis Miley,Newcastle United vs. Liverpool FC,8.4
Jeremy Jacquet,Newcastle United vs. Liverpool FC,17.0
Sean Neave,Newcastle United vs. Liverpool FC,7.0
Rory Finneran,Newcastle United vs. Liverpool FC,9.4
Bazoumana Touré,Newcastle United vs. Liverpool FC,4.2
Sean Steur,Newcastle United vs. Liverpool FC,8.8
Aladji Bamba,Newcastle United vs. Liverpool FC,8.0
Victor Munoz,Newcastle United vs. Liverpool FC,4.7
Rio Ngumoha,Newcastle United vs. Liverpool FC,2.9
Danny Welbeck,Fulham FC vs. Chelsea,7.0
Kenny Tete,Fulham FC vs. Chelsea,9.8
Timothy Castagne,Fulham FC vs. Chelsea,7.8
Alex Iwobi,Fulham FC vs. Chelsea,5.4
Sander Berge,Fulham FC vs. Chelsea,12.0
Antonee Robinson,Fulham FC vs. Chelsea,6.8
Emile Smith Rowe,Fulham FC vs. Chelsea,8.0
Axel Disasi,Fulham FC vs. Chelsea,26.0
Ryan Sessegnon,Fulham FC vs. Chelsea,7.2
Calvin Bassey,Fulham FC vs. Chelsea,22.0
Jorge Cuenca,Fulham FC vs. Chelsea,26.0
Pedro Neto,Fulham FC vs. Chelsea,3.7
Maxence Lacroix,Fulham FC vs. Chelsea,21.0
Reece James,Fulham FC vs. Chelsea,6.0
Rodrigo Muniz,Fulham FC vs. Chelsea,9.6
Morgan Rogers,Fulham FC vs. Chelsea,4.6
Enzo Fernandez,Fulham FC vs. Chelsea,4.5
Joao Pedro,Fulham FC vs. Chelsea,5.0
Cole Palmer,Fulham FC vs. Chelsea,5.0
Moises Caicedo,Fulham FC vs. Chelsea,9.0
Liam Delap,Fulham FC vs. Chelsea,7.2
Levi Samuels Colwill,Fulham FC vs. Chelsea,23.0
Malo Gusto,Fulham FC vs. Chelsea,6.8
Oscar Bobb,Fulham FC vs. Chelsea,5.6
Josh King,Fulham FC vs. Chelsea,7.2
Pep Chavarría,Fulham FC vs. Chelsea,6.8
Emmanuel Emegha,Fulham FC vs. Chelsea,6.8
Nicolas Jackson,Fulham FC vs. Chelsea,4.5
Wesley Fofana,Fulham FC vs. Chelsea,6.2
Kevin,Fulham FC vs. Chelsea,4.5
Valentín Barco,Fulham FC vs. Chelsea,5.2
Shea Charles,Fulham FC vs. Chelsea,8.2
Omari Kellyman,Fulham FC vs. Chelsea,5.8
Jorrel Hato,Fulham FC vs. Chelsea,11.0
Gonzalo García,Fulham FC vs. Chelsea,8.0
Caleb Wiley,Fulham FC vs. Chelsea,5.2
César Palacios,Fulham FC vs. Chelsea,7.6
Marco Palestra,Fulham FC vs. Chelsea,5.8
Geovany Quenda,Fulham FC vs. Chelsea,4.2
Harrison Bettoni,Fulham FC vs. Chelsea,6.0
