Team,Gameweek,Opponent,Win,Opponent Win,Diff,Venue,F1 Score 1+,F1 Assist,F1 Yellow Card,F1 Clean Sheet,F1 Concede 2+ Goals,F1 Concede 4+ Goals,F1 3+ Saves,F1 6+ Saves
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,0.063492063,0.036630037,0.219949412,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,0.063492063,0.032840722,0.238095238,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,0.063492063,0.056022409,0.173160173,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,0.063492063,0.032840722,0.272108844,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,0.079365079,0.050125313,0.173160173,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,0.126984127,0.050125313,0.238095238,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,#N/A,#N/A,#N/A,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,0.253968254,0.173160173,0.119047619,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,0.219949412,0.105820106,0.136054422,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,#N/A,#N/A,#N/A,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,#N/A,#N/A,#N/A,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,0.19047619,0.136054422,0.173160173,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,0.211640212,0.136054422,0.173160173,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,0.126984127,0.050125313,0.238095238,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,0.136054422,0.136054422,0.173160173,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,0.126984127,0.095238095,0.346320346,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,#N/A,#N/A,#N/A,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,#N/A,#N/A,#N/A,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,#N/A,#N/A,#N/A,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,0.100250627,0.086580087,0.272108844,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,0.331840053,0.136054422,0.238095238,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,#N/A,#N/A,#N/A,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Fulham,GW2,Man Utd,0.28,0.46,-0.19,H,#N/A,#N/A,0.136054422,0.233716475,0.462365591,0.087136929,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,#N/A,#N/A,0.173160173,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,#N/A,#N/A,0.173160173,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,#N/A,#N/A,0.173160173,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.045351474,0.056022409,0.36350418,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.073260073,0.018674136,0.219949412,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.045351474,0.028011204,0.36350418,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.045351474,0.018674136,0.307219662,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.032840722,0.041407867,0.307219662,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.036630037,0.041407867,0.19047619,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.032840722,0.018674136,0.253968254,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.056022409,0.045351474,0.272108844,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.112044818,0.056022409,0.19047619,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.136054422,0.086580087,0.253968254,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.100250627,0.073260073,0.136054422,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.136054422,0.095238095,0.211640212,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.036630037,0.032840722,0.307219662,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,#N/A,#N/A,#N/A,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.045351474,0.045351474,0.36350418,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.136054422,0.063492063,0.331840053,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.073260073,0.050125313,0.211640212,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,#N/A,#N/A,#N/A,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,#N/A,#N/A,#N/A,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,#N/A,#N/A,#N/A,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.19047619,0.050125313,0.173160173,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,#N/A,#N/A,#N/A,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,#N/A,#N/A,#N/A,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.158730159,0.056022409,0.211640212,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.056022409,0.045351474,0.253968254,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,0.086580087,0.045351474,0.219949412,0.096004339,0.709606987,0.25,#N/A,#N/A
Leeds,GW2,Arsenal,0.11,0.72,-0.62,A,#N/A,#N/A,0.158730159,0.096004339,0.709606987,0.25,0.807102502,0.293040293
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,#N/A,#N/A,0.19047619,0.267782427,0.410994764,0.064254523,0.606612072,0.105820106
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,#N/A,#N/A,0.158730159,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,#N/A,#N/A,#N/A,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,#N/A,#N/A,0.158730159,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.136054422,0.19047619,0.264550265,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.073260073,0.105820106,0.264550265,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.073260073,0.146520147,0.264550265,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.100250627,0.036630037,0.19047619,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.073260073,0.032840722,0.317460317,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.126984127,0.136054422,0.396825397,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.100250627,0.063492063,0.293040293,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.056022409,0.146520147,0.293040293,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,#N/A,#N/A,#N/A,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,#N/A,#N/A,#N/A,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,#N/A,#N/A,#N/A,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.453514739,0.253968254,0.126984127,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.280112045,0.219949412,0.293040293,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,#N/A,#N/A,#N/A,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.331840053,0.146520147,0.146520147,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.280112045,0.173160173,0.158730159,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.146520147,0.136054422,0.293040293,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.146520147,0.136054422,0.211640212,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.211640212,0.095238095,0.238095238,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.211640212,0.136054422,0.158730159,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.136054422,0.086580087,0.264550265,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.253968254,0.173160173,0.173160173,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,#N/A,#N/A,#N/A,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,#N/A,#N/A,#N/A,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,#N/A,#N/A,#N/A,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,#N/A,#N/A,#N/A,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.146520147,0.095238095,0.19047619,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,#N/A,#N/A,#N/A,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,#N/A,#N/A,#N/A,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Liverpool,GW2,Newcastle,0.45,0.31,0.13,A,0.396825397,0.238095238,0.293040293,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,#N/A,#N/A,0.100250627,0.375,0.276595745,0.033526628,0.380952381,0
Man City,GW2,Spurs,0.63,0.17,0.45,H,#N/A,#N/A,0.100250627,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,#N/A,#N/A,#N/A,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,#N/A,#N/A,0.100250627,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.126984127,0.219949412,0.158730159,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,#N/A,#N/A,#N/A,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.086580087,0.045351474,0.146520147,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.086580087,0.045351474,0.126984127,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,#N/A,#N/A,#N/A,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.158730159,0.19047619,0.146520147,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.086580087,0.036630037,0.146520147,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.086580087,0.073260073,0.146520147,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.086580087,0.095238095,0.119047619,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.158730159,0.136054422,0.100250627,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,#N/A,#N/A,#N/A,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.401848503,0.280112045,0.146520147,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.380952381,0.272108844,0.086580087,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.253968254,0.253968254,0.112044818,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.238095238,0.219949412,0.200501253,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.293040293,0.280112045,0.126984127,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.253968254,0.219949412,0.119047619,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.19047619,0.146520147,0.211640212,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.19047619,0.158730159,0.146520147,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,#N/A,#N/A,#N/A,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,#N/A,#N/A,#N/A,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,#N/A,#N/A,#N/A,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.293040293,0.219949412,0.073260073,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.293040293,0.253968254,0.100250627,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.19047619,0.119047619,0.119047619,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.238095238,0.158730159,0.158730159,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,#N/A,#N/A,#N/A,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,#N/A,#N/A,#N/A,0.375,0.276595745,0.033526628,#N/A,#N/A
Man City,GW2,Spurs,0.63,0.17,0.45,H,0.606612072,0.136054422,0.119047619,0.375,0.276595745,0.033526628,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.297619048,0.173160173,0.173160173,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,0.146520147,0.276595745,0.375,0.056865465,0.700280112,0.173160173
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,0.146520147,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,0.146520147,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,0.146520147,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.086580087,0.028011204,0.173160173,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.079365079,0.063492063,0.219949412,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.112044818,0.119047619,0.200501253,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.086580087,0.041407867,0.238095238,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.079365079,0.095238095,0.346320346,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.086580087,0.041407867,0.173160173,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,0.272108844,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,0.173160173,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.297619048,0.219949412,0.272108844,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.297619048,0.238095238,0.238095238,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.297619048,0.173160173,0.146520147,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.173160173,0.119047619,0.219949412,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.100250627,0.136054422,0.346320346,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.173160173,0.086580087,0.238095238,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.100250627,0.086580087,0.272108844,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.136054422,0.063492063,0.119047619,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,0.297619048,0.095238095,0.173160173,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,#N/A,0.276595745,0.375,0.056865465,#N/A,#N/A
Man Utd,GW2,Fulham,0.46,0.28,0.19,A,#N/A,#N/A,0.219949412,0.171686747,0.537634409,0.119233733,0.744047619,0.219949412
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,#N/A,#N/A,0.146520147,#N/A,#N/A,#N/A,0.661375661,0.136054422
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,0.079365079,0.032840722,0.280112045,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,0.073260073,0.073260073,0.19047619,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,0.073260073,0.045351474,0.280112045,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,0.095238095,0.073260073,0.280112045,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,0.073260073,0.036630037,0.19047619,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,0.056022409,0.045351474,0.219949412,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,0.073260073,0.045351474,0.19047619,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,0.211640212,0.158730159,0.280112045,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,0.19047619,0.095238095,0.136054422,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,0.105820106,0.158730159,0.219949412,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,0.095238095,0.073260073,0.280112045,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,0.105820106,0.073260073,0.317460317,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,0.280112045,0.086580087,0.119047619,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Nott'm Forest,GW2,Crystal Palace,0.31,0.41,-0.10,A,0.307219662,0.105820106,0.146520147,#N/A,#N/A,#N/A,#N/A,#N/A
Sunderland,GW2,Burnley,0.30,0.40,-0.10,A,#N/A,#N/A,0.136054422,0.290393013,0.354679803,0.050949051,#N/A,#N/A
Sunderland,GW2,Burnley,0.30,0.40,-0.10,A,#N/A,#N/A,0.136054422,0.290393013,0.354679803,0.050949051,#N/A,#N/A
Sunderland,GW2,Burnley,0.30,0.40,-0.10,A,#N/A,#N/A,0.136054422,0.290393013,0.354679803,0.050949051,#N/A,#N/A
